Date,Open,High,Low,Close,Adj Close,Volume
2016-06-13,107.150002,107.680000,106.589996,106.610001,93.941841,2354800
2016-06-14,105.900002,106.330002,105.360001,105.949997,93.772797,2170100
2016-06-15,106.190002,106.599998,105.739998,105.839996,93.675438,1841500
2016-06-16,105.300003,106.180000,104.699997,106.150002,93.949799,1884300
2016-06-17,106.120003,106.120003,105.389999,105.800003,93.640045,1713000
2016-06-20,106.930000,107.389999,106.459999,106.519997,94.277290,2402900
2016-06-21,106.800003,106.989998,106.389999,106.750000,94.480865,2248300
2016-06-22,106.800003,107.279999,106.440002,106.510002,94.268433,2002700
2016-06-23,107.419998,108.000000,107.139999,107.980003,95.569489,1622300
2016-06-24,104.120003,105.940002,103.860001,104.050003,92.091187,7370400
2016-06-27,103.220001,103.230003,101.510002,101.980003,90.259094,5213600
2016-06-28,103.080002,103.860001,102.830002,103.849998,91.914162,7569500
2016-06-29,104.680000,105.830002,104.650002,105.709999,93.560387,2635700
2016-06-30,106.010002,107.199997,105.620003,107.160004,94.843758,5552300
2016-07-01,107.160004,107.750000,107.070000,107.370003,95.029594,2938000
2016-07-05,106.940002,107.000000,106.139999,106.570000,94.321533,3019900
2016-07-06,106.199997,107.260002,105.879997,107.220001,94.896843,1767700
2016-07-07,107.370003,107.769997,106.750000,107.169998,94.852570,1669800
2016-07-08,107.910004,108.989998,107.860001,108.839996,96.330650,2362200
2016-07-11,109.190002,109.620003,109.000000,109.290001,96.728928,3868300
2016-07-12,109.879997,110.400002,109.680000,110.199997,97.534317,3222800
2016-07-13,110.430000,110.500000,109.809998,110.139999,97.481216,1485700
2016-07-14,110.720001,110.989998,110.459999,110.669998,97.950317,1561100
2016-07-15,110.889999,110.970001,110.290001,110.550003,97.844093,1385500
2016-07-18,110.650002,110.930000,110.440002,110.860001,98.118507,1359900
2016-07-19,110.620003,110.750000,110.400002,110.639999,97.923775,3154100
2016-07-20,110.680000,111.330002,110.660004,111.230003,98.445961,1135900
2016-07-21,111.180000,111.290001,110.519997,110.790001,98.056503,3393400
2016-07-22,110.900002,111.360001,110.709999,111.320000,98.525620,3546700
2016-07-25,111.239998,111.269997,110.690002,111.029999,98.268936,1394200
2016-07-26,111.059998,111.339996,110.629997,111.150002,98.375137,1432300
2016-07-27,111.410004,111.419998,110.559998,111.019997,98.260094,1977500
2016-07-28,110.889999,111.379997,110.660004,111.160004,98.384003,1945800
2016-07-29,111.089996,111.620003,110.820000,111.419998,98.614105,1638200
2016-08-01,111.400002,111.669998,111.000000,111.269997,98.481361,2093200
2016-08-02,111.190002,111.230003,109.949997,110.430000,97.737900,2473900
2016-08-03,110.389999,110.860001,110.209999,110.839996,98.100784,1353600
2016-08-04,110.849998,111.180000,110.690002,110.970001,98.215828,1113600
2016-08-05,111.419998,111.919998,111.320000,111.889999,99.030075,1379600
2016-08-08,111.989998,112.120003,111.690002,111.820000,98.968124,1238800
2016-08-09,111.940002,112.180000,111.750000,111.919998,99.056641,1032500
2016-08-10,111.940002,112.050003,111.419998,111.589996,98.764572,1259100
2016-08-11,111.980003,112.260002,111.730003,112.150002,99.260216,1378000
2016-08-12,111.970001,112.169998,111.760002,112.040001,99.162865,1542900
2016-08-15,112.290001,112.639999,112.070000,112.449997,99.525734,1442800
2016-08-16,112.230003,112.239998,111.809998,111.809998,98.959297,1228600
2016-08-17,111.839996,112.029999,111.269997,111.949997,99.083206,2791500
2016-08-18,111.919998,112.300003,111.709999,112.300003,99.392975,972100
2016-08-19,112.000000,112.230003,111.730003,112.139999,99.251343,1000600
2016-08-22,112.040001,112.250000,111.769997,112.169998,99.277924,1102000
2016-08-23,112.480003,112.779999,112.440002,112.470001,99.543434,3252300
2016-08-24,112.430000,112.459999,111.589996,111.839996,98.985855,2267800
2016-08-25,111.699997,112.070000,111.550003,111.769997,98.923882,1205200
2016-08-26,111.870003,112.550003,111.050003,111.540001,98.720329,1851100
2016-08-29,111.720001,112.330002,111.699997,112.150002,99.260216,1071200
2016-08-30,112.160004,112.300003,111.660004,111.970001,99.100929,1534600
2016-08-31,111.879997,111.900002,111.199997,111.650002,98.817696,1393700
2016-09-01,111.769997,111.889999,110.970001,111.709999,98.870781,1670900
2016-09-02,112.190002,112.510002,111.919998,112.279999,99.375282,1563200
2016-09-06,112.459999,112.620003,112.019997,112.599998,99.658470,4111700
2016-09-07,112.540001,112.750000,112.290001,112.750000,99.791252,1590000
2016-09-08,112.570000,112.669998,112.260002,112.459999,99.534592,1152400
2016-09-09,111.720001,111.730003,109.650002,109.660004,97.056419,3337400
2016-09-12,109.190002,111.400002,109.050003,111.190002,98.410538,3043500
2016-09-13,109.949997,110.010002,108.570000,108.919998,96.871025,5122100
2016-09-14,109.050003,109.709999,108.610001,108.930000,96.879936,2041600
2016-09-15,108.860001,110.250000,108.739998,110.050003,97.876030,2960400
2016-09-16,109.750000,109.769997,109.220001,109.610001,97.484718,2779400
2016-09-19,110.190002,110.500000,109.519997,109.769997,97.627014,3430200
2016-09-20,110.290001,110.330002,109.690002,109.720001,97.582550,1603400
2016-09-21,110.110001,111.080002,109.709999,110.980003,98.703163,1971800
2016-09-22,111.629997,111.919998,111.529999,111.790001,99.423561,1525300
2016-09-23,111.589996,111.680000,111.110001,111.150002,98.854362,1531900
2016-09-26,110.639999,110.870003,110.209999,110.269997,98.071701,2136700
2016-09-27,110.230003,110.949997,109.989998,110.900002,98.632019,1292400
2016-09-28,111.059998,111.599998,110.459999,111.550003,99.210091,1439800
2016-09-29,111.480003,111.620003,110.169998,110.459999,98.240669,2037100
2016-09-30,110.970001,111.709999,110.750000,111.330002,99.014435,1722500
2016-10-03,111.089996,111.230003,110.629997,110.989998,98.712051,2207600
2016-10-04,111.120003,111.220001,110.099998,110.489998,98.267357,2701100
2016-10-05,110.779999,111.220001,110.589996,110.919998,98.649818,2119000
2016-10-06,110.750000,111.089996,110.389999,110.959999,98.685364,1067600
2016-10-07,111.150002,111.230003,110.059998,110.540001,98.311852,1770400
2016-10-10,110.540001,111.440002,110.540001,111.139999,98.845459,1135000
2016-10-11,110.940002,110.949997,109.239998,109.660004,97.529190,1996900
2016-10-12,109.779999,110.129997,109.459999,109.790001,97.644783,1849100
2016-10-13,109.010002,109.720001,108.480003,109.400002,97.297974,1986200
2016-10-14,110.000000,110.320000,109.360001,109.370003,97.271248,2673900
2016-10-17,109.379997,109.540001,108.940002,109.059998,96.995567,2507700
2016-10-18,109.919998,110.029999,109.500000,109.699997,97.564735,1635200
2016-10-19,109.940002,110.250000,109.620003,110.050003,97.876030,1408200
2016-10-20,109.900002,110.169998,109.419998,109.839996,97.689285,2017000
2016-10-21,109.410004,109.900002,109.199997,109.800003,97.653702,1234400
2016-10-24,110.389999,110.599998,110.129997,110.349998,98.142830,2004700
2016-10-25,110.250000,110.330002,109.790001,109.879997,97.724823,2079100
2016-10-26,109.470001,109.970001,109.260002,109.550003,97.431366,1827200
2016-10-27,110.000000,110.000000,109.080002,109.180000,97.102264,1597800
2016-10-28,109.110001,109.559998,108.470001,108.820000,96.782097,2868100
2016-10-31,109.050003,109.209999,108.809998,108.889999,96.844353,1913600
2016-11-01,109.099998,109.190002,107.389999,108.080002,96.123947,3169800
2016-11-02,107.870003,108.080002,107.110001,107.330002,95.456932,2957400
2016-11-03,107.419998,107.629997,106.709999,106.860001,95.038948,2096400
2016-11-04,106.889999,107.510002,106.690002,106.790001,94.976654,2805400
2016-11-07,108.410004,109.169998,108.209999,109.150002,97.075600,2527700
2016-11-08,109.010002,109.989998,108.730003,109.620003,97.493622,2074200
2016-11-09,108.769997,111.330002,108.500000,110.980003,98.703163,6482000
2016-11-10,111.589996,112.129997,110.480003,111.370003,99.050003,5083500
2016-11-11,111.000000,111.510002,110.690002,111.410004,99.085587,4005200
2016-11-14,111.779999,112.050003,111.290001,111.699997,99.343521,5234000
2016-11-15,112.040001,112.599998,111.760002,112.570000,100.117294,6037200
2016-11-16,112.370003,112.529999,112.139999,112.410004,99.974953,7113900
2016-11-17,112.529999,113.040001,112.349998,112.980003,100.481911,1874800
2016-11-18,113.050003,113.120003,112.669998,112.769997,100.295135,2298200
2016-11-21,113.120003,113.629997,112.870003,113.620003,101.051132,2493900
2016-11-22,113.879997,114.040001,113.440002,113.949997,101.344597,2673200
2016-11-23,113.720001,114.120003,113.489998,114.110001,101.486938,1818700
2016-11-25,114.349998,114.550003,114.209999,114.550003,101.878235,889800
2016-11-28,114.320000,114.410004,113.800003,113.889999,101.291245,1849800
2016-11-29,113.900002,114.349998,113.680000,114.050003,101.433563,1544200
2016-11-30,114.470001,114.550003,113.779999,113.779999,101.193405,4406200
2016-12-01,114.029999,114.029999,113.070000,113.309998,100.775406,2601100
2016-12-02,113.339996,113.669998,113.150002,113.309998,100.775406,1755900
2016-12-05,113.900002,114.370003,113.769997,114.099998,101.478004,3842900
2016-12-06,114.339996,114.709999,114.019997,114.680000,101.993851,2357100
2016-12-07,114.629997,116.190002,114.510002,116.099998,103.256760,4000000
2016-12-08,116.180000,116.849998,115.970001,116.519997,103.630302,2679400
2016-12-09,116.769997,117.150002,116.620003,117.150002,104.190613,2310200
2016-12-12,117.120003,117.349998,116.589996,116.849998,103.923798,4224500
2016-12-13,117.300003,117.790001,117.129997,117.529999,104.528580,4393900
2016-12-14,117.480003,117.730003,116.230003,116.470001,103.585838,3885400
2016-12-15,116.559998,117.529999,116.500000,116.949997,104.012741,3343100
2016-12-16,117.269997,117.379997,116.589996,116.769997,103.852638,1991600
2016-12-19,116.959999,117.320000,116.800003,117.099998,104.146149,2405700
2016-12-20,116.879997,116.930000,116.599998,116.870003,104.590935,2942400
2016-12-21,116.870003,116.919998,116.540001,116.540001,104.295609,2248600
2016-12-22,116.419998,116.510002,115.980003,116.239998,104.027115,3105800
2016-12-23,116.230003,116.419998,116.129997,116.419998,104.188194,2325800
2016-12-27,116.570000,116.989998,116.500000,116.709999,104.447739,3386800
2016-12-28,116.879997,116.930000,115.660004,115.739998,103.579643,2591000
2016-12-29,115.739998,116.029999,115.470001,115.750000,103.588615,1622700
2016-12-30,116.000000,116.000000,114.959999,115.320000,103.203781,2909900
2017-01-03,116.150002,116.550003,115.489998,116.199997,103.991325,2731600
2017-01-04,116.470001,117.190002,116.419998,117.089996,104.787804,3228700
2017-01-05,116.949997,117.089996,116.400002,116.860001,104.581978,2604000
2017-01-06,117.019997,117.519997,116.639999,117.230003,104.913116,2317600
2017-01-09,117.099998,117.139999,116.739998,116.779999,104.510399,2461400
2017-01-10,116.760002,117.360001,116.620003,116.870003,104.590935,2055300
2017-01-11,116.910004,117.239998,116.489998,117.239998,104.922066,2751800
2017-01-12,117.040001,117.040001,116.010002,116.930000,104.644623,2342300
2017-01-13,116.989998,117.400002,116.980003,117.220001,104.904160,2031800
2017-01-17,116.860001,117.059998,116.470001,116.699997,104.438789,2583600
2017-01-18,116.800003,117.000000,116.480003,116.970001,104.680412,1901700
2017-01-19,117.029999,117.139999,116.239998,116.510002,104.268761,1899300
2017-01-20,116.839996,117.230003,116.589996,116.910004,104.626740,2636100
2017-01-23,116.750000,116.970001,116.169998,116.599998,104.349327,1938900
2017-01-24,116.820000,117.739998,116.739998,117.510002,105.163681,2165400
2017-01-25,118.019997,118.559998,117.940002,118.519997,106.067574,2427800
2017-01-26,118.559998,118.620003,118.230003,118.349998,105.915421,2178500
2017-01-27,118.449997,118.480003,118.019997,118.160004,105.745377,1479500
2017-01-30,117.730003,117.800003,116.680000,117.360001,105.029449,3006100
2017-01-31,117.000000,117.459999,116.730003,117.459999,105.118958,3309700
2017-02-01,117.860001,118.040001,117.070000,117.449997,105.110008,2614500
2017-02-02,117.209999,117.720001,117.019997,117.529999,105.181580,1745200
2017-02-03,117.989998,118.519997,117.919998,118.419998,105.978081,1837600
2017-02-06,118.260002,118.410004,117.940002,118.139999,105.727493,1598800
2017-02-07,118.430000,118.529999,117.959999,118.129997,105.718552,3365700
2017-02-08,118.129997,118.320000,117.690002,118.260002,105.834915,1836000
2017-02-09,118.260002,119.209999,118.260002,119.040001,106.532928,1635300
2017-02-10,119.290001,119.699997,119.209999,119.540001,106.980400,1837800
2017-02-13,119.919998,120.330002,119.870003,120.139999,107.517365,1985500
2017-02-14,120.099998,120.629997,119.849998,120.580002,107.911140,2051200
2017-02-15,120.570000,121.349998,120.449997,121.239998,108.501785,1998200
2017-02-16,121.250000,121.370003,120.639999,121.129997,108.403336,2034600
2017-02-17,120.660004,121.309998,120.660004,121.309998,108.564438,1948400
2017-02-21,121.550003,122.129997,121.389999,122.029999,109.208786,2422800
2017-02-22,121.820000,122.029999,121.680000,121.870003,109.065620,1974000
2017-02-23,122.209999,122.230003,121.320000,121.779999,108.985062,2024900
2017-02-24,121.379997,121.989998,121.239998,121.980003,109.164047,2962900
2017-02-27,121.919998,122.360001,121.739998,122.250000,109.405685,2625100
2017-02-28,122.180000,122.180000,121.610001,121.800003,109.002960,2231800
2017-03-01,122.809998,123.730003,122.650002,123.440002,110.470657,2874400
2017-03-02,123.419998,123.419998,122.610001,122.650002,109.763649,2421400
2017-03-03,122.629997,122.800003,122.330002,122.750000,109.853142,1651200
2017-03-06,122.480003,122.480003,121.900002,122.269997,109.423576,1716200
2017-03-07,122.209999,122.290001,121.750000,121.879997,109.074547,1612500
2017-03-08,121.989998,122.180000,121.470001,121.540001,108.770294,2374200
2017-03-09,121.599998,121.889999,121.019997,121.599998,108.823967,3852800
2017-03-10,122.190002,122.250000,121.459999,122.040001,109.217751,2987300
2017-03-13,122.059998,122.160004,121.860001,122.129997,109.298279,2003900
2017-03-14,121.870003,121.870003,121.239998,121.690002,108.904518,2269500
2017-03-15,121.980003,123.040001,121.889999,122.790001,109.888954,1892200
2017-03-16,122.959999,123.000000,122.430000,122.639999,109.754707,2050100
2017-03-17,122.839996,122.879997,122.449997,122.570000,109.692070,1974000
2017-03-20,122.510002,122.620003,122.070000,122.279999,109.432526,3239900
2017-03-21,122.690002,122.720001,120.440002,120.570000,107.902206,3355100
2017-03-22,120.480003,120.910004,120.099998,120.730003,108.045403,2896300
2017-03-23,120.660004,121.389999,120.470001,120.690002,108.009590,2257100
2017-03-24,120.419998,120.739998,119.660004,120.160004,108.020363,2305400
2017-03-27,119.180000,120.190002,118.889999,120.019997,107.894524,2927700
2017-03-28,119.959999,121.139999,119.779999,120.860001,108.649643,2699200
2017-03-29,120.879997,121.230003,120.580002,121.080002,108.847420,3196500
2017-03-30,121.139999,121.620003,120.989998,121.529999,109.251961,2076900
2017-03-31,121.419998,121.720001,121.260002,121.320000,109.063179,1815900
2017-04-03,121.449997,121.500000,120.330002,121.019997,108.793503,3103100
2017-04-04,120.889999,121.110001,120.639999,121.080002,108.847420,2462600
2017-04-05,121.489998,122.019997,120.440002,120.589996,108.406914,3905800
2017-04-06,120.690002,121.260002,120.379997,120.970001,108.748543,2056100
2017-04-07,120.839996,121.290001,120.589996,120.879997,108.667610,1997000
2017-04-10,121.040001,121.510002,120.699997,121.029999,108.802467,1669500
2017-04-11,120.870003,121.000000,120.059998,120.989998,108.766510,2895500
2017-04-12,120.879997,120.989998,120.230003,120.370003,108.209152,1967200
2017-04-13,120.150002,120.559998,119.550003,119.550003,107.472008,2852200
2017-04-17,119.879997,120.610001,119.680000,120.589996,108.406914,3198700
2017-04-18,120.199997,120.570000,119.849998,120.330002,108.173195,1865800
2017-04-19,120.720001,120.919998,120.080002,120.230003,108.083298,1806900
2017-04-20,120.589996,121.430000,120.370003,121.220001,108.973297,1783400
2017-04-21,121.209999,121.209999,120.610001,120.830002,108.622665,2006500
2017-04-24,122.169998,122.279999,121.879997,122.110001,109.773361,2178800
2017-04-25,122.559998,123.089996,122.519997,122.870003,110.456589,2145200
2017-04-26,122.900002,123.449997,122.849998,122.900002,110.483543,3080100
2017-04-27,123.120003,123.209999,122.690002,123.019997,110.591423,1868200
2017-04-28,123.160004,123.209999,122.550003,122.610001,110.222855,1795800
2017-05-01,122.930000,123.190002,122.620003,122.930000,110.510521,1983100
2017-05-02,123.089996,123.250000,122.699997,122.930000,110.510521,1756900
2017-05-03,122.589996,122.779999,122.279999,122.629997,110.240814,3691000
2017-05-04,122.830002,122.830002,122.160004,122.720001,110.321732,1564300
2017-05-05,122.949997,123.330002,122.680000,123.330002,110.870110,2057700
2017-05-08,123.360001,123.449997,122.900002,123.139999,110.699303,2150900
2017-05-09,123.360001,123.430000,122.849998,123.099998,110.663338,1846200
2017-05-10,123.089996,123.379997,122.930000,123.370003,110.906059,1468500
2017-05-11,123.019997,123.129997,122.330002,123.010002,110.582428,1499600
2017-05-12,122.910004,122.910004,122.599998,122.769997,110.366676,1235300
2017-05-15,123.070000,123.589996,123.040001,123.430000,110.960014,3097000
2017-05-16,123.629997,123.650002,123.070000,123.360001,110.897087,2128400
2017-05-17,122.309998,122.559998,121.070000,121.139999,108.901375,3703500
2017-05-18,120.940002,122.019997,120.849998,121.500000,109.224991,2883400
2017-05-19,121.910004,122.769997,121.820000,122.370003,110.007080,2144200
2017-05-22,122.669998,123.099998,122.639999,123.019997,110.591423,1810100
2017-05-23,123.250000,123.389999,122.949997,123.230003,110.780220,1796600
2017-05-24,123.440002,123.660004,123.230003,123.589996,111.103851,1552200
2017-05-25,123.900002,124.269997,123.790001,124.110001,111.571312,1492300
2017-05-26,124.000000,124.150002,123.930000,124.089996,111.553322,1320800
2017-05-30,123.870003,124.059998,123.709999,123.889999,111.373543,1348300
2017-05-31,124.010002,124.089996,123.309998,123.849998,111.337555,2043800
2017-06-01,124.169998,125.000000,123.959999,125.000000,112.371376,1926700
2017-06-02,125.089996,125.580002,124.870003,125.410004,112.739975,2839300
2017-06-05,125.419998,125.500000,125.220001,125.250000,112.596123,1494200
2017-06-06,124.959999,125.290001,124.779999,124.930000,112.308472,2985200
2017-06-07,125.120003,125.239998,124.680000,125.070000,112.434311,1253300
2017-06-08,125.120003,125.529999,124.879997,125.290001,112.632088,1826700
2017-06-09,125.480003,126.019997,124.449997,125.190002,112.542191,2585600
2017-06-12,125.059998,125.199997,124.629997,125.169998,112.524216,1973500
2017-06-13,125.519997,125.839996,125.320000,125.790001,113.081589,1567400
2017-06-14,126.000000,126.019997,125.099998,125.610001,112.919792,2584300
2017-06-15,124.769997,125.349998,124.629997,125.330002,112.668037,2483500
2017-06-16,125.419998,125.529999,124.739998,125.250000,112.596123,2018000
2017-06-19,125.669998,126.349998,125.669998,126.269997,113.513062,1816100
2017-06-20,126.160004,126.169998,125.400002,125.410004,112.739975,1359500
2017-06-21,125.110001,125.199997,124.510002,124.690002,112.609016,3364600
2017-06-22,124.779999,125.080002,124.589996,124.739998,112.654167,1639300
2017-06-23,124.809998,125.190002,124.580002,125.050003,112.934143,1829300
2017-06-26,125.449997,125.690002,124.949997,125.139999,113.015427,2605600
2017-06-27,125.089996,125.230003,124.099998,124.110001,112.085213,2386300
2017-06-28,124.769997,125.410004,124.589996,125.279999,113.141876,2444400
2017-06-29,125.459999,125.480003,123.480003,124.279999,112.238762,2354500
2017-06-30,124.760002,124.900002,124.300003,124.449997,112.392281,1910000
2017-07-03,124.989998,125.300003,124.750000,124.750000,112.663216,1645700
2017-07-05,124.980003,125.019997,124.389999,124.889999,112.789635,2167500
2017-07-06,124.440002,124.550003,123.559998,123.660004,111.678810,1881800
2017-07-07,123.959999,124.620003,123.900002,124.519997,112.455482,1709700
2017-07-10,124.500000,124.830002,124.360001,124.610001,112.536781,1404700
2017-07-11,124.529999,124.730003,123.830002,124.580002,112.509674,1560200
2017-07-12,125.199997,125.629997,125.099998,125.470001,113.313438,1993100
2017-07-13,125.559998,125.760002,125.309998,125.669998,113.494072,1514100
2017-07-14,125.769997,126.500000,125.650002,126.230003,113.999825,1410900
2017-07-17,126.279999,126.449997,126.120003,126.230003,113.999825,1798400
2017-07-18,126.110001,126.330002,125.779999,126.309998,114.072067,2010000
2017-07-19,126.510002,127.050003,126.510002,127.040001,114.731316,1276400
2017-07-20,127.279999,127.279999,126.800003,127.120003,114.803574,1463800
2017-07-21,126.809998,126.989998,126.639999,126.949997,114.650032,1819500
2017-07-24,126.910004,127.059998,126.690002,126.959999,114.659081,4897700
2017-07-25,127.510002,127.570000,127.199997,127.379997,115.038391,1709400
2017-07-26,127.550003,127.599998,127.169998,127.290001,114.957100,1624400
2017-07-27,127.580002,127.580002,126.309998,127.070000,114.758430,1707800
2017-07-28,126.779999,126.959999,126.540001,126.860001,114.568779,1651800
2017-07-31,127.110001,127.180000,126.620003,126.790001,114.505531,1496600
2017-08-01,127.180000,127.209999,126.800003,127.050003,114.740349,1790600
2017-08-02,127.139999,127.139999,126.370003,126.930000,114.631989,2929400
2017-08-03,126.900002,126.910004,126.519997,126.639999,114.370079,2582500
2017-08-04,127.000000,127.070000,126.699997,126.910004,114.613922,972400
2017-08-07,127.059998,127.180000,126.879997,127.160004,114.839706,1114700
2017-08-08,127.050003,127.720001,126.610001,126.809998,114.523621,1360300
2017-08-09,126.349998,126.690002,126.169998,126.669998,114.397171,1679900
2017-08-10,126.139999,126.209999,124.800003,124.809998,112.717400,2455300
2017-08-11,124.940002,125.330002,124.800003,125.040001,112.925102,2039100
2017-08-14,125.800003,126.430000,125.610001,126.320000,114.081100,1467400
2017-08-15,126.610001,126.629997,126.080002,126.199997,113.972710,1523000
2017-08-16,126.500000,126.800003,126.230003,126.430000,114.180428,1379800
2017-08-17,126.089996,126.290001,124.419998,124.419998,112.365181,3440500
2017-08-18,124.480003,124.940002,123.949997,124.209999,112.175514,2836500
2017-08-21,124.220001,124.480003,123.790001,124.389999,112.338089,1627300
2017-08-22,124.730003,125.750000,124.559998,125.639999,113.466972,2089500
2017-08-23,125.070000,125.510002,125.019997,125.260002,113.123787,1268800
2017-08-24,125.500000,125.629997,124.940002,125.059998,112.943161,1381700
2017-08-25,125.419998,125.849998,125.239998,125.360001,113.214096,1158200
2017-08-28,125.660004,125.660004,125.110001,125.410004,113.259262,1787900
2017-08-29,124.589996,125.620003,124.519997,125.459999,113.304398,1312300
2017-08-30,125.459999,126.279999,125.379997,126.120003,113.900490,1730600
2017-08-31,126.459999,127.139999,126.459999,126.980003,114.677155,3384400
2017-09-01,127.230003,127.459999,127.120003,127.269997,114.939056,2122600
2017-09-05,126.919998,127.099998,125.690002,126.290001,114.054001,2319000
2017-09-06,126.690002,126.860001,126.320000,126.639999,114.370079,1449900
2017-09-07,126.959999,126.959999,126.320000,126.580002,114.315903,1218600
2017-09-08,126.349998,126.739998,126.269997,126.489998,114.234612,1206100
2017-09-11,127.150002,127.910004,127.150002,127.849998,115.462868,1346500
2017-09-12,128.039993,128.339996,128.000000,128.339996,115.905373,2264200
2017-09-13,128.229996,128.410004,128.119995,128.399994,115.959564,1692500
2017-09-14,128.229996,128.479996,128.070007,128.360001,115.923431,1493200
2017-09-15,128.309998,128.619995,128.199997,128.600006,116.140205,1531300
2017-09-18,128.850006,129.100006,128.690002,128.910004,116.420158,1792300
2017-09-19,129.059998,129.100006,128.850006,128.970001,116.474335,1241700
2017-09-20,129.100006,129.210007,128.600006,129.179993,116.663971,1729200
2017-09-21,129.119995,129.130005,128.720001,128.820007,116.338875,1730600
2017-09-22,128.139999,128.440002,127.989998,128.369995,116.432274,1601600
2017-09-25,128.240005,128.429993,127.690002,128.160004,116.241806,2186000
2017-09-26,128.350006,128.509995,128.110001,128.190002,116.269043,1851500
2017-09-27,128.839996,129.100006,128.169998,128.889999,116.903915,2374400
2017-09-28,128.820007,129.130005,128.660004,129.100006,117.094406,1484800
2017-09-29,129.020004,129.559998,129.009995,129.520004,117.475342,1720600
2017-10-02,129.639999,130.199997,129.550003,130.199997,118.092117,2678000
2017-10-03,130.309998,130.500000,130.130005,130.460007,118.327919,1825100
2017-10-04,130.449997,130.779999,130.300003,130.589996,118.445831,1495700
2017-10-05,130.729996,131.339996,130.720001,131.279999,119.071671,2387200
2017-10-06,131.059998,131.229996,130.910004,131.190002,118.990013,1635000
2017-10-09,131.300003,131.360001,130.759995,130.929993,118.754219,1012100
2017-10-10,131.250000,131.479996,130.940002,131.240005,119.035385,2915300
2017-10-11,131.240005,131.429993,131.100006,131.419998,119.198654,2012700
2017-10-12,131.160004,131.449997,131.119995,131.259995,119.053551,2171200
2017-10-13,131.550003,131.589996,131.279999,131.360001,119.144226,1543900
2017-10-16,131.500000,131.649994,131.270004,131.449997,119.225861,1789500
2017-10-17,131.500000,131.570007,131.339996,131.509995,119.280266,1340600
2017-10-18,131.800003,131.830002,131.570007,131.679993,119.434448,1470900
2017-10-19,131.250000,131.710007,130.940002,131.710007,119.461700,1942600
2017-10-20,132.070007,132.449997,132.070007,132.419998,120.105644,1751000
2017-10-23,132.630005,132.679993,131.789993,131.860001,119.597740,1755700
2017-10-24,132.160004,132.229996,131.889999,132.089996,119.806313,1574400
2017-10-25,131.910004,131.949997,130.690002,131.399994,119.180504,2186500
2017-10-26,131.720001,132.009995,131.490005,131.570007,119.334724,5396300
2017-10-27,131.940002,132.669998,131.759995,132.639999,120.305199,2672600
2017-10-30,131.940002,132.539993,131.899994,132.059998,119.779137,1688900
2017-10-31,132.270004,132.500000,132.119995,132.330002,120.024040,2378300
2017-11-01,132.830002,133.029999,132.169998,132.440002,120.123810,2275500
2017-11-02,132.339996,132.529999,131.820007,132.470001,120.151016,5097200
2017-11-03,132.539993,132.889999,132.279999,132.820007,120.468475,2677400
2017-11-06,132.770004,133.169998,132.750000,133.070007,120.695244,2017700
2017-11-07,133.160004,133.330002,132.529999,132.839996,120.486595,2527400
2017-11-08,132.729996,133.119995,132.550003,133.059998,120.686142,1267700
2017-11-09,132.380005,132.740005,131.619995,132.520004,120.196358,4320300
2017-11-10,132.240005,132.630005,132.169998,132.539993,120.214508,2042100
2017-11-13,132.110001,132.750000,132.080002,132.610001,120.277985,1876000
2017-11-14,132.220001,132.419998,131.789993,132.369995,120.060303,3776500
2017-11-15,131.789993,132.080002,131.210007,131.690002,119.443527,1772400
2017-11-16,132.110001,133.100006,132.110001,132.889999,120.531929,1730600
2017-11-17,132.639999,132.910004,132.610001,132.639999,120.305199,4850200
2017-11-20,132.820007,133.050003,132.679993,132.979996,120.613571,1805700
2017-11-21,133.440002,133.940002,133.419998,133.899994,121.448013,1956900
2017-11-22,133.940002,134.000000,133.690002,133.800003,121.357346,1295600
2017-11-24,134.080002,134.130005,133.979996,134.110001,121.638512,670500
2017-11-27,134.119995,134.289993,133.869995,133.970001,121.511520,1754300
2017-11-28,134.250000,135.360001,134.139999,135.300003,122.717827,2922900
2017-11-29,135.460007,135.789993,135.020004,135.300003,122.717827,2066300
2017-11-30,135.880005,136.919998,135.779999,136.339996,123.661133,2854400
2017-12-01,136.279999,136.500000,134.039993,136.070007,123.416252,3585700
2017-12-04,137.039993,137.380005,135.880005,135.889999,123.252991,3119400
2017-12-05,136.089996,136.330002,135.229996,135.309998,122.726891,2583300
2017-12-06,135.339996,135.460007,135.000000,135.229996,122.654373,2835600
2017-12-07,135.139999,135.940002,135.080002,135.770004,123.144127,1537600
2017-12-08,136.369995,136.520004,136.070007,136.479996,123.788116,1502600
2017-12-11,136.500000,136.830002,136.479996,136.800003,124.078362,1934300
2017-12-12,136.979996,137.250000,136.809998,136.949997,124.214378,1517200
2017-12-13,137.029999,137.429993,136.910004,136.970001,124.232544,1858800
2017-12-14,137.220001,137.240005,136.270004,136.330002,123.652031,1856100
2017-12-15,136.949997,137.830002,136.869995,137.550003,124.758598,2293000
2017-12-18,138.259995,138.679993,138.259995,138.500000,125.620247,2696300
2017-12-19,138.720001,138.720001,137.899994,137.940002,125.112328,3642100
2017-12-20,138.500000,138.550003,137.679993,137.929993,125.103256,2522200
2017-12-21,137.619995,137.929993,137.389999,137.570007,125.388557,2111200
2017-12-22,137.639999,137.860001,137.190002,137.520004,125.342972,1926000
